src,dst,cosine_sim
10449,44457,0.99999994
10467,582,0.9917083
10467,10231,0.76732314
10467,15196,0.9917083
10467,16824,0.9917083
10467,19884,0.9917083
10467,25586,1.0
10467,44014,0.76732314
10497,4017,0.84719723
10497,9050,0.9409657
10497,10449,0.99999994
10497,13692,0.99999994
10497,16985,0.9409657
10497,19871,0.7544038
10497,19889,0.9409657
10497,20388,0.99999994
10497,25912,0.7544038
10497,26623,0.99999994
10497,32470,0.746328
10497,33672,0.99999994
10497,35949,0.7544038
10497,44457,0.99999994
10549,10667,0.72009057
10598,10058,0.7298269
10598,14080,0.7739678
10598,33513,0.7298269
10648,9735,1.0
10648,9750,1.0
10648,9888,1.0
10648,9895,0.7040888
10667,9826,0.88005793
10667,10061,0.72390276
10667,10154,0.80924475
10667,10549,0.72009057
10676,26259,0.75643927
10725,20461,0.7337409
10725,24777,0.7264466
10725,30324,0.7175361
10725,32750,0.70696735
10747,9810,0.7055061
10968,620,0.7839078
10968,3033,0.899437
10968,4062,0.7839078
10968,9200,0.7839078
10968,9618,0.7274189
10968,15038,0.8302655
10968,15260,0.7240498
10968,22364,1.0
10968,22460,0.8218027
10968,24683,0.7839078
10968,26166,0.8069898
10968,29224,0.7839078
10968,30106,0.7839078
10968,31549,0.7839078
10968,32520,0.8069898
10968,32634,0.8069898
10968,32883,0.8069898
10968,32948,0.8069898
11002,45774,0.85190386
11049,24577,0.7197371
11053,299,0.7021716
11053,11105,0.8390763
11053,32751,0.8390763
11060,16809,0.79574835
11062,11066,1.0
11062,11071,1.0
11063,11067,0.89927036
11063,11070,0.89927036
11063,11076,0.89927036
11063,11087,0.89927036
11063,11098,0.89927036
11063,11103,0.89927036
11063,11104,0.89927036
11063,11106,0.89927036
11063,11183,0.89927036
11063,11187,0.89927036
11063,11192,0.89927036
11063,11196,0.89927036
11063,11199,0.89927036
11064,11096,1.0
11064,11202,1.0
11065,11089,0.99999994
11065,11225,0.99999994
11066,11062,1.0
11066,11071,1.0
11067,11063,0.89927036
11067,11070,1.0
11067,11076,1.0
11067,11087,1.0
11067,11098,1.0
11067,11103,1.0
11067,11104,1.0
11067,11106,1.0
11067,11183,1.0
11067,11187,1.0
11067,11192,1.0
11067,11196,1.0
11067,11199,1.0
11070,11063,0.89927036
11070,11067,1.0
11070,11076,1.0
11070,11087,1.0
11070,11098,1.0
11070,11103,1.0
11070,11104,1.0
11070,11106,1.0
11070,11183,1.0
11070,11187,1.0
11070,11192,1.0
11070,11196,1.0
11070,11199,1.0
11071,11062,1.0
11071,11066,1.0
11072,11304,0.9291061
11074,11078,1.0
11076,11063,0.89927036
11076,11067,1.0
11076,11070,1.0
11076,11087,1.0
11076,11098,1.0
11076,11103,1.0
11076,11104,1.0
11076,11106,1.0
11076,11183,1.0
11076,11187,1.0
11076,11192,1.0
11076,11196,1.0
11076,11199,1.0
11078,11074,1.0
11079,11080,1.0
11079,11083,1.0
11079,11084,1.0
11079,11090,1.0
11080,11079,1.0
11080,11083,1.0
11080,11084,1.0
11080,11090,1.0
11083,11079,1.0
11083,11080,1.0
11083,11084,1.0
11083,11090,1.0
11084,11079,1.0
11084,11080,1.0
11084,11083,1.0
11084,11090,1.0
11085,11208,0.9269884
11087,11063,0.89927036
11087,11067,1.0
11087,11070,1.0
11087,11076,1.0
11087,11098,1.0
11087,11103,1.0
11087,11104,1.0
11087,11106,1.0
11087,11183,1.0
11087,11187,1.0
11087,11192,1.0
11087,11196,1.0
11087,11199,1.0
11088,11091,1.0
11088,11191,1.0
11089,11065,0.99999994
11089,11225,0.99999994
11090,11079,1.0
11090,11080,1.0
11090,11083,1.0
11090,11084,1.0
11091,11088,1.0
11091,11191,1.0
11096,11064,1.0
11096,11202,1.0
11097,2973,0.7848715
11097,5084,0.9361343
11097,5110,0.790358
11097,7440,0.7511533
11097,11569,0.78634423
11097,12159,0.84783846
11097,19140,0.7567064
11097,22882,0.70821375
11097,24479,0.95119226
11097,25569,0.71803087
11097,25849,0.71803087
11097,29570,0.7928938
11097,29716,0.7884037
11097,29724,0.8282167
11097,39344,0.70636714
11098,11063,0.89927036
11098,11067,1.0
11098,11070,1.0
11098,11076,1.0
11098,11087,1.0
11098,11103,1.0
11098,11104,1.0
11098,11106,1.0
11098,11183,1.0
11098,11187,1.0
11098,11192,1.0
11098,11196,1.0
11098,11199,1.0
11103,11063,0.89927036
11103,11067,1.0
11103,11070,1.0
11103,11076,1.0
11103,11087,1.0
11103,11098,1.0
11103,11104,1.0
11103,11106,1.0
11103,11183,1.0
11103,11187,1.0
11103,11192,1.0
11103,11196,1.0
11103,11199,1.0
11104,11063,0.89927036
11104,11067,1.0
11104,11070,1.0
11104,11076,1.0
11104,11087,1.0
11104,11098,1.0
11104,11103,1.0
11104,11106,1.0
11104,11183,1.0
11104,11187,1.0
11104,11192,1.0
11104,11196,1.0
11104,11199,1.0
11105,11053,0.8390763
11105,19847,0.80811137
11105,32751,0.99999994
11106,11063,0.89927036
11106,11067,1.0
11106,11070,1.0
11106,11076,1.0
11106,11087,1.0
11106,11098,1.0
11106,11103,1.0
11106,11104,1.0
11106,11183,1.0
11106,11187,1.0
11106,11192,1.0
11106,11196,1.0
11106,11199,1.0
11111,15193,0.7221617
11111,42418,0.8182387
11114,461,1.0
11135,11152,1.0
11135,11287,0.88719857
11136,299,0.7707536
11136,572,1.0
11136,14081,0.8680595
11136,16809,0.7972267
11136,23682,0.76283884
11136,24699,0.7608909
11136,29222,1.0
11136,31778,1.0
11136,41708,0.8680595
11136,42276,1.0
11136,44260,0.7716832
11144,11149,0.7183993
11144,29210,0.7183993
11146,27501,0.9248758
11146,35547,0.7105094
11149,11144,0.7183993
11149,22097,0.75535214
11149,29210,1.0000001
11152,11135,1.0
11152,11287,0.88719857
11170,20451,1.0
11183,11063,0.89927036
11183,11067,1.0
11183,11070,1.0
11183,11076,1.0
11183,11087,1.0
11183,11098,1.0
11183,11103,1.0
11183,11104,1.0
11183,11106,1.0
11183,11187,1.0
11183,11192,1.0
11183,11196,1.0
11183,11199,1.0
11186,11206,1.0
11186,11207,1.0
11187,11063,0.89927036
11187,11067,1.0
11187,11070,1.0
11187,11076,1.0
11187,11087,1.0
11187,11098,1.0
11187,11103,1.0
11187,11104,1.0
11187,11106,1.0
11187,11183,1.0
11187,11192,1.0
11187,11196,1.0
11187,11199,1.0
11191,11088,1.0
11191,11091,1.0
11192,11063,0.89927036
11192,11067,1.0
11192,11070,1.0
11192,11076,1.0
11192,11087,1.0
11192,11098,1.0
11192,11103,1.0
11192,11104,1.0
11192,11106,1.0
11192,11183,1.0
11192,11187,1.0
11192,11196,1.0
11192,11199,1.0
11196,11063,0.89927036
11196,11067,1.0
11196,11070,1.0
11196,11076,1.0
11196,11087,1.0
11196,11098,1.0
11196,11103,1.0
11196,11104,1.0
11196,11106,1.0
11196,11183,1.0
11196,11187,1.0
11196,11192,1.0
11196,11199,1.0
11199,11063,0.89927036
11199,11067,1.0
11199,11070,1.0
11199,11076,1.0
11199,11087,1.0
11199,11098,1.0
11199,11103,1.0
11199,11104,1.0
11199,11106,1.0
11199,11183,1.0
11199,11187,1.0
11199,11192,1.0
11199,11196,1.0
11202,11064,1.0
11202,11096,1.0
11206,11186,1.0
11206,11207,1.0
11207,11186,1.0
11207,11206,1.0
11208,11085,0.9269884
11225,11065,0.99999994
11225,11089,0.99999994
11231,38172,0.91664517
11239,29214,0.7021484
11241,20374,0.72699803
11241,32458,0.72699803
11241,32700,0.72699803
11241,34189,0.72699803
11287,11135,0.88719857
11287,11152,0.88719857
11299,19877,0.7846868
11299,20386,0.7846868
11299,32611,0.7430413
11299,32621,0.7746548
11304,11072,0.9291061
11371,27387,0.7060177
11371,34449,0.8513977
11451,13698,0.83299583
11451,16389,0.7060602
11451,17613,0.83299583
11451,26813,0.83299583
11569,5084,0.7729279
11569,11097,0.78634423
11569,12159,0.7368671
11569,20363,0.73099625
11569,24479,0.8266932
11569,28229,0.78336185
11569,40473,0.7817553
12060,12320,1.0
12072,12327,0.99999994
12096,12360,1.0
12104,12105,1.0
12105,12104,1.0
12137,23,0.9483243
12137,40,0.8629836
12137,51,0.8918228
12137,2408,0.80788076
12137,3756,0.88897806
12137,3833,0.76024204
12137,4102,0.98964494
12137,5712,0.7173112
12137,7476,0.70378226
12137,7574,0.78075236
12137,9235,0.76696295
12137,12485,0.8953199
12137,13203,0.80999625
12137,13683,0.85210884
12137,13701,0.9457859
12137,13703,0.9386105
12137,14080,0.7852546
12137,15227,0.9705715
12137,19400,0.70336974
12137,20297,0.9215582
12137,21117,0.9844629
12137,22049,0.947197
12137,22597,0.9882018
12137,23095,0.96964437
12137,23141,0.98097235
12137,24785,0.7672576
12137,25026,0.7785321
12137,25070,0.78770286
12137,26306,0.7365129
12137,32746,0.97951204
12137,36131,0.701495
12137,36778,0.7157181
12137,38008,0.8758259
12137,40667,0.7285016
12137,43205,0.77859104
12137,44806,0.741244
12137,46161,0.99005723
12137,46192,0.71305513
12159,2973,0.7018506
12159,5084,0.83337307
12159,5110,0.7035989
12159,11097,0.84783846
12159,11569,0.7368671
12159,24479,0.89134294
12159,29716,0.7018591
12159,29724,0.702194
12203,18120,0.72332114
12262,12793,0.7699718
12262,18217,0.84692186
12262,23395,0.72233856
12320,12060,1.0
12322,12558,0.7565622
12322,18124,0.79883945
12322,23211,0.70565724
12327,12072,0.99999994
12341,1005,0.76085806
12360,12096,1.0
12429,4267,0.91987693
12429,6303,0.707498
12429,15977,0.8518921
12429,19751,0.8867583
12429,25564,0.7524222
12429,35092,0.70855343
12429,43065,0.75766325
12485,23,0.86083657
12485,40,0.7833131
12485,51,0.81344134
12485,2408,0.7446183
12485,3756,0.8116315
12485,4102,0.8950304
12485,7574,0.70840645
12485,9235,0.70052683
12485,12137,0.8953199
12485,13203,0.7452823
12485,13683,0.78514594
12485,13701,0.8656015
12485,13703,0.8504676
12485,14080,0.72957444
12485,15227,0.87926066
12485,20297,0.839715
12485,21117,0.8905956
12485,22049,0.8712141
12485,22597,0.8937252
12485,23095,0.8785519
12485,23141,0.8884395
12485,24785,0.71432334
12485,25026,0.71046275
12485,25070,0.72636265
12485,32746,0.8870242
12485,38008,0.79941845
12485,43205,0.71618605
12485,46161,0.9071206
12558,12322,0.7565622
12558,18120,0.776681
12558,18124,0.8792678
12558,23211,0.7848518
12584,22881,0.73477364
12641,46058,1.0
12675,12763,0.7940574
12763,12675,0.7940574
12765,40992,0.750207
12793,12262,0.7699718
12793,18217,0.84117496
12793,23395,0.72421616
12837,12991,0.82882494
12840,12841,0.71462566
12841,12840,0.71462566
12882,1907,0.7890801
12886,37826,0.71302986
12964,12965,1.0
12965,12964,1.0
12991,12837,0.82882494
13203,23,0.7830464
13203,40,0.70743454
13203,51,0.74682164
13203,3756,0.7471821
13203,4102,0.8118366
13203,12137,0.80999625
13203,12485,0.7452823
13203,13683,0.73437446
13203,13701,0.77805716
13203,13703,0.772704
13203,15227,0.8030192
13203,20297,0.7785263
13203,21117,0.8074795
13203,22049,0.7900922
13203,22597,0.8120777
13203,23095,0.7985691
13203,23141,0.8109462
13203,32746,0.80484086
13203,38008,0.7338105
13203,45335,0.72674006
13203,46161,0.8143292
13598,30843,1.0
13658,23078,0.85083663
13662,26135,0.81732327
13668,13671,0.8470604
13668,20002,0.7829336
13668,20573,1.0
13668,20618,0.98213786
13668,23659,0.7277645
13671,13668,0.8470604
13671,20573,0.8470604
13671,20618,0.83193016
13672,14057,0.713771
13672,19885,0.8990655
13672,26246,0.74843425
13672,26313,0.76265025
13679,3033,0.7092033
13679,46268,0.73883533
13680,5127,0.7381864
13683,23,0.8424426
13683,40,0.7551077
13683,51,0.8059602
13683,2408,0.7081624
13683,3756,0.81163615
13683,4102,0.85778946
13683,7574,0.7212939
13683,9235,0.7362158
13683,12137,0.85210884
13683,12485,0.78514594
13683,13203,0.73437446
13683,13701,0.8267085
13683,13703,0.8383849
13683,14080,0.7751402
13683,14280,0.70130235
13683,15227,0.8526813
13683,20297,0.8626992
13683,21117,0.858764
13683,22049,0.8486873
13683,22597,0.8699069
13683,23095,0.8457071
13683,23141,0.85648084
13683,24785,0.7007319
13683,25026,0.7228222
13683,25070,0.7051019
13683,32746,0.8490385
13683,38008,0.8406091
13683,43205,0.73123646
13683,46161,0.8597159
13683,46192,0.7477372
13684,13705,0.71114373
13684,20400,0.71114373
13684,20445,0.71114373
13684,26308,0.71114373
13692,4017,0.84719723
13692,9050,0.9409657
13692,10449,0.99999994
13692,10497,0.99999994
13692,16985,0.9409657
13692,19871,0.7544038
13692,19889,0.9409657
13692,20388,0.99999994
13692,25912,0.7544038
13692,26623,0.99999994
13692,32470,0.746328
13692,33672,0.99999994
13692,35949,0.7544038
13692,44457,0.99999994
13694,32902,0.8830925
13694,41664,0.75359035
13698,11451,0.83299583
13698,16389,0.84761536
13698,17613,1.0
13698,25449,0.77421933
13698,26813,1.0
13698,32848,0.71029484
13698,41553,0.81480986
13701,23,0.90863615
13701,40,0.8280828
13701,51,0.8575525
13701,2408,0.7804065
13701,3756,0.85567105
13701,3833,0.7374519
13701,4102,0.9453837
13701,7574,0.7475069
13701,9235,0.73160315
13701,12137,0.9457859
13701,12485,0.8656015
13701,13203,0.77805716
13701,13683,0.8267085
13701,13703,0.919303
13701,14080,0.7863721
13701,15227,0.9283884
13701,20297,0.88554925
13701,21117,0.9455757
13701,22049,0.90908104
13701,22597,0.94400513
13701,23095,0.92739123
13701,23141,0.938144
13701,24785,0.7313658
13701,25026,0.7454487
13701,25070,0.755758
13701,26306,0.7189695
13701,32746,0.9364275
13701,38008,0.8422834
13701,40667,0.7008722
13701,43205,0.7914102
13701,44806,0.7168328
13701,46161,0.9460678
13703,23,0.9071247
13703,40,0.82466334
13703,51,0.85113776
13703,2408,0.7736631
13703,3756,0.8483911
13703,3833,0.73140365
13703,4102,0.93831193
13703,7574,0.7438267
13703,9235,0.7289679
13703,12137,0.9386105
13703,12485,0.8504676
13703,13203,0.772704
13703,13683,0.8383849
13703,13701,0.919303
13703,14080,0.7600153
13703,15227,0.9238797
13703,20297,0.878629
13703,21117,0.9347858
13703,22049,0.901929
13703,22597,0.9537553
13703,23095,0.92105246
13703,23141,0.93119925
13703,24785,0.73299485
13703,25026,0.75615627
13703,25070,0.75010467
13703,26306,0.70835817
13703,32746,0.93119246
13703,36131,0.70787793
13703,38008,0.8359829
13703,40667,0.7118141
13703,43205,0.7620137
13703,44806,0.70993006
13703,46161,0.9391003
13703,46192,0.72012925
13705,4882,0.71611136
13705,13684,0.71114373
13705,20247,0.7753016
13705,20355,0.72216487
13705,20400,1.0
13705,20445,1.0
13705,20447,0.91097957
13705,26257,0.91537124
13705,26308,1.0
13716,620,0.72934234
13716,4062,0.72934234
13716,9200,0.72934234
13716,24683,0.72934234
13716,29182,1.0
13716,29224,0.72934234
13716,30106,0.72934234
13716,31549,0.72934234
13716,35425,0.71064454
13716,43042,0.7102858
13778,14006,0.8276463
13778,14096,0.75700396
13902,29154,0.7007995
13955,14018,1.0
13955,20104,1.0
13955,25954,0.96974105
13955,26773,1.0
13955,27997,1.0
13955,33522,0.8807322
13961,24419,0.87572724
13961,24694,0.8506564
13961,25146,0.9195105
13961,27010,0.948348
13961,31801,0.8753955
13961,32829,0.76083547
13961,43296,0.8892391
13986,33612,0.8159707
13987,26839,0.7139423
13987,29191,0.8320034
13987,29228,0.70422894
13987,40027,0.75120425
14006,13778,0.8276463
14018,13955,1.0
14018,20104,1.0
14018,25954,0.96974105
14018,26773,1.0
14018,27997,1.0
14018,33522,0.8807322
14023,20190,0.70312405
14041,9728,0.8463821
14043,37625,0.8774495
14046,14094,0.89827347
14057,13672,0.713771
14057,19885,0.7947063
14080,23,0.77374077
14080,51,0.7580529
14080,3756,0.7650397
14080,3833,0.71742374
14080,4102,0.7931334
14080,9397,0.708599
14080,10598,0.7739678
14080,12137,0.7852546
14080,12485,0.72957444
14080,13683,0.7751402
14080,13701,0.7863721
14080,13703,0.7600153
14080,15227,0.8036202
14080,20297,0.8013489
14080,21117,0.8089301
14080,22049,0.7890948
14080,22597,0.79197675
14080,23095,0.80902123
14080,23141,0.7921556
14080,32746,0.7832815
14080,38008,0.743011
14080,43205,0.7677913
14080,46161,0.80330086
14081,572,0.8680595
14081,11136,0.8680595
14081,20332,0.7190872
14081,29222,0.8680595
14081,31778,0.8680595
14081,41708,0.9999999
14081,42276,0.8680595
14094,14046,0.89827347
14096,13778,0.75700396
14110,17902,0.7334132
14110,26358,0.70434
14131,20407,0.7920311
14131,22901,0.8274714
14280,3756,0.73518306
14280,4102,0.7034447
14280,13683,0.70130235
14280,22049,0.7213291
14280,23141,0.70362806
14280,46161,0.70252776
14349,1885,0.72793114
14349,23219,0.7573011
14540,24706,0.7830194
14540,33265,0.7324625
14593,1104,0.80564296
14593,3433,0.71075
14593,8135,0.9096011
14593,15884,0.73316836
14593,16295,0.81695265
14593,19691,0.73103046
14593,20015,0.8305317
14593,20093,0.80558836
14593,21302,0.8450066
14593,21404,0.7010023
14593,24382,0.8096311
14593,24572,0.90736485
14593,27354,0.8503739
14593,30999,0.91708076
14593,32965,0.76325804
14593,34016,0.83642673
14593,44966,0.9018288
14986,4102,0.7064921
14986,15227,0.716587
14986,20297,0.71499467
14986,21117,0.7003382
14986,22049,0.7076933
14986,22597,0.70024824
14986,23141,0.7043436
14986,46161,0.7072356
15038,3033,0.76175934
15038,10968,0.8302655
15038,22364,0.8302655
15193,11111,0.7221617
15193,23736,0.7386568
15193,42418,0.8825805
15196,582,0.99999994
15196,10231,0.7737387
15196,10467,0.9917083
15196,16824,0.99999994
15196,19884,0.99999994
15196,25586,0.9917083
15196,44014,0.7737387
15200,9618,0.9059704
15200,20707,0.8241893
15200,24534,0.96335936
15200,31759,0.7563555
15200,34759,0.74467105
15200,39431,0.8057819
15217,22906,0.87799144
15217,29797,0.8623766
15217,32552,0.9534423
15227,23,0.9341241
15227,40,0.8450269
15227,51,0.88147587
15227,2408,0.79356176
15227,3756,0.87827283
15227,3833,0.7635514
15227,4102,0.970744
15227,5712,0.7076471
15227,7574,0.76729655
15227,9235,0.7480419
15227,12137,0.9705715
15227,12485,0.87926066
15227,13203,0.8030192
15227,13683,0.8526813
15227,13701,0.9283884
15227,13703,0.9238797
15227,14080,0.8036202
15227,14986,0.716587
15227,20297,0.9172574
15227,21117,0.9659242
15227,22049,0.93236613
15227,22597,0.9712121
15227,23095,0.95346344
15227,23141,0.9626511
15227,24785,0.75396293
15227,25026,0.7640388
15227,25070,0.78298634
15227,26306,0.7260213
15227,32746,0.9608109
15227,36131,0.70627534
15227,36778,0.7098529
15227,38008,0.86530143
15227,40667,0.7249674
15227,43205,0.79128677
15227,44806,0.73253185
15227,46161,0.97276276
15227,46192,0.7260829
15228,15229,1.0000001
15229,15228,1.0000001
15260,3033,0.7650851
15260,10968,0.7240498
15260,22364,0.7240498
15261,15283,1.0
15266,888,0.965878
15266,32506,0.882282
15266,44195,0.965878
15283,15261,1.0
15505,15522,0.86842805
15522,15505,0.86842805
15626,43831,0.8649702
15884,8135,0.7861435
15884,14593,0.73316836
15884,16295,0.71250135
15884,20015,0.7042291
15884,20093,0.704353
15884,21302,0.7277104
15884,24382,0.72276723
15884,24572,0.77624637
15884,27354,0.73306847
15884,30999,0.7885139
15884,34016,0.734184
15884,44966,0.7749816
15912,17000,0.71042347
15977,4267,0.85311687
15977,12429,0.8518921
15977,19751,0.84915364
15977,25564,0.7689776
15977,35092,0.7207853
15977,43065,0.76563513
16020,7622,0.8597197
16020,9794,0.8597197
16020,9905,0.8597197
16020,9942,0.8597197
16020,24727,0.8597197
16020,29484,0.8597197
16295,1104,0.7583655
16295,3433,0.7041095
16295,8135,0.8570757
16295,14593,0.81695265
16295,15884,0.71250135
16295,20015,0.7979015
16295,20093,0.7755762
16295,21302,0.80066574
16295,24382,0.7636273
16295,24572,0.8588638
16295,27354,0.80746543
16295,30999,0.86163616
16295,32965,0.7358122
16295,34016,0.79211795
16295,44966,0.843439
16389,11451,0.7060602
16389,13698,0.84761536
16389,17613,0.84761536
16389,26813,0.84761536
16809,572,0.7972267
16809,11060,0.79574835
16809,11136,0.7972267
16809,24534,0.72512656
16809,29222,0.7972267
16809,31778,0.7972267
16809,42276,0.7972267
16824,582,0.99999994
16824,10231,0.7737387
16824,10467,0.9917083
16824,15196,0.99999994
16824,19884,0.99999994
16824,25586,0.9917083
16824,44014,0.7737387
16985,4017,0.8631161
16985,9050,1.0000001
16985,10449,0.9409657
16985,10497,0.9409657
16985,13692,0.9409657
16985,19871,0.7718223
16985,19889,1.0000001
16985,20388,0.9409657
16985,25912,0.7718223
16985,26623,0.9409657
16985,32470,0.76355994
16985,33672,0.9409657
16985,35949,0.7718223
16985,44457,0.9409657
17000,15912,0.71042347
17298,17299,0.77027744
17299,17298,0.77027744
17415,5309,0.7616111
17415,20280,1.0
17415,20293,0.81152207
17415,21156,0.7084327
17415,24935,1.0
17415,25219,1.0
17415,26924,0.95913154
17415,32297,1.0
17415,32659,1.0
17544,26701,0.7498918
17613,11451,0.83299583
17613,13698,1.0
17613,16389,0.84761536
17613,25449,0.77421933
17613,26813,1.0
17613,32848,0.71029484
17613,41553,0.81480986
17688,27879,0.7401906
17688,32443,0.7443572
17688,34785,0.7281011
17804,4897,0.7006935
17804,7106,0.77214044
17804,10165,1.0
17804,27504,0.83078945
17804,28522,0.70703614
17804,29274,0.7490956
17804,43702,0.7536809
17902,14110,0.7334132
18120,12203,0.72332114
18120,12558,0.776681
18120,18124,0.7554051
18120,22881,0.7839755
18120,22941,0.74761206
18120,23217,0.7025133
18124,12322,0.79883945
18124,12558,0.8792678
18124,18120,0.7554051
18124,22881,0.73606265
18124,23211,0.77471614
18148,250,0.7726609
18148,4745,0.82833153
18148,7519,0.8481821
18148,9288,0.70729196
18148,18686,0.8463956
18148,22717,0.787395
18148,27690,0.82318664
18148,29028,0.8584702
18148,32007,0.8591626
18148,40723,0.720595
18148,44803,0.83500856
18217,12262,0.84692186
18217,12793,0.84117496
18324,20374,0.7101693
18324,32458,0.7101693
18324,32700,0.7101693
18324,34189,0.7101693
18324,37625,0.7689105
18434,20461,0.7948601
18434,24777,0.8256888
18434,30324,0.7717738
18434,32750,0.74201727
18686,250,0.81361693
18686,4745,0.9110156
18686,7519,0.92890924
18686,18148,0.8463956
18686,22717,0.8341981
18686,27690,0.8985909
18686,29028,0.96990925
18686,32007,0.94969285
18686,40723,0.7149327
18686,41173,0.7208596
18686,44803,0.9120641
18998,8116,0.7081293
18998,20437,0.7081293
18998,26274,0.7081293
19047,19048,0.98810774
19047,19051,0.9525287
19048,19047,0.98810774
19048,19051,0.9607028
19051,19047,0.9525287
19051,19048,0.9607028
19140,5084,0.73165965
19140,11097,0.7567064
19140,24479,0.7695738
19140,29724,0.77145725
19183,19338,0.8179548
19200,231,0.8323229
19338,19183,0.8179548
19400,4102,0.7033921
19400,12137,0.70336974
19400,22049,0.70557326
19400,32746,0.7002755
19691,1104,0.7436595
19691,8135,0.8155698
19691,14593,0.73103046
19691,20015,0.70338696
19691,21302,0.71869737
19691,24382,0.72008264
19691,24572,0.75860035
19691,27354,0.7217523
19691,27537,0.87690294
19691,30999,0.7911265
19691,34016,0.7548879
19691,44966,0.7760935
19751,4267,0.8964622
19751,6303,0.71109676
19751,12429,0.8867583
19751,15977,0.84915364
19751,25564,0.76622164
19751,35092,0.7193544
19751,43065,0.77170676
19754,19765,0.777598
19765,19754,0.777598
19823,20340,0.70087665
19847,11105,0.80811137
19847,32751,0.80811137
19852,20355,0.78100467
19852,20422,0.8716106
19852,20789,0.7277525
19852,20874,0.7277525
19852,26568,0.7669463
19863,20017,0.74333906
19863,20286,0.74333906
19863,20303,0.71312636
19863,20799,0.74333906
19863,21060,0.74333906
19868,8314,0.81360763
19868,20375,0.81360763
19871,9050,0.7718223
19871,10449,0.7544038
19871,10497,0.7544038
19871,13692,0.7544038
19871,16985,0.7718223
19871,19889,0.7718223
19871,20388,0.7544038
19871,25912,1.0
19871,26623,0.7544038
19871,32470,0.98929507
19871,33672,0.7544038
19871,35949,1.0
19871,44457,0.7544038
19877,11299,0.7846868
19877,20386,1.0
19884,582,0.99999994
19884,10231,0.7737387
19884,10467,0.9917083
19884,15196,0.99999994
19884,16824,0.99999994
19884,25586,0.9917083
19884,44014,0.7737387
19885,9313,0.7348174
19885,13672,0.8990655
19885,14057,0.7947063
19885,26246,0.73353904
19885,26313,0.8480104
19889,4017,0.8631161
19889,9050,1.0000001
19889,10449,0.9409657
19889,10497,0.9409657
19889,13692,0.9409657
19889,16985,1.0000001
19889,19871,0.7718223
19889,20388,0.9409657
19889,25912,0.7718223
19889,26623,0.9409657
19889,32470,0.76355994
19889,33672,0.9409657
19889,35949,0.7718223
19889,44457,0.9409657
19939,26658,0.73876226
20002,13668,0.7829336
20002,20573,0.7829336
20002,20618,0.7689488
20015,1104,0.7650873
20015,8135,0.86348593
20015,14593,0.8305317
20015,15884,0.7042291
20015,16295,0.7979015
20015,19691,0.70338696
20015,20093,0.8190293
20015,21302,0.81970966
20015,24382,0.7763138
20015,24572,0.8604944
20015,27354,0.8097272
20015,30999,0.8716967
20015,32965,0.7473642
20015,34016,0.81245637
20015,44966,0.8558136
20017,19863,0.74333906
20017,20286,0.99999994
20017,20303,0.7680786
20017,20799,0.99999994
20017,21060,0.99999994
20017,26216,0.7514802
20025,26204,0.7127961
20025,26584,0.99999994
20089,7916,0.87075716
20089,34470,0.7887753
20089,38870,0.7361482
20093,1104,0.74636495
20093,8135,0.84526205
20093,14593,0.80558836
20093,15884,0.704353
20093,16295,0.7755762
20093,20015,0.8190293
20093,21302,0.7856717
20093,24382,0.75951207
20093,24572,0.8426042
20093,27354,0.79520005
20093,30999,0.8501633
20093,32965,0.73660445
20093,34016,0.7823026
20093,44966,0.830109
20104,13955,1.0
20104,14018,1.0
20104,25954,0.96974105
20104,26773,1.0
20104,27997,1.0
20104,33522,0.8807322
20156,25327,0.89668155
20190,14023,0.70312405
20200,33,0.78610075
20200,1334,0.72209775
20200,20594,1.0
20233,20247,0.79786164
20233,20295,0.84066284
20233,20330,0.8132712
20233,20355,0.8169339
20233,20455,0.85452175
20233,20760,0.7273922
20233,20775,0.75733507
20233,20789,0.9192462
20233,20874,0.9192462
20233,26568,0.77035546
20235,20377,0.7072339
20238,27739,0.7266467
20247,13705,0.7753016
20247,20233,0.79786164
20247,20350,0.7616039
20247,20355,0.7605785
20247,20400,0.7753016
20247,20445,0.7753016
20247,20447,0.7062838
20247,20760,0.89891154
20247,20789,0.7087191
20247,20874,0.7087191
20247,26257,0.70968884
20247,26308,0.7753016
20247,26568,0.7172134
20274,20669,1.0
20280,5309,0.7616111
20280,17415,1.0
20280,20293,0.81152207
20280,21156,0.7084327
20280,24935,1.0
20280,25219,1.0
20280,26924,0.95913154
20280,32297,1.0
20280,32659,1.0
20286,19863,0.74333906
20286,20017,0.99999994
20286,20303,0.7680786
20286,20799,0.99999994
20286,21060,0.99999994
20286,26216,0.7514802
20288,26562,0.88376355
20293,5309,0.8060567
20293,17415,0.81152207
20293,20280,0.81152207
20293,24935,0.81152207
20293,25219,0.81152207
20293,26924,0.77835643
20293,32297,0.81152207
20293,32659,0.81152207
20295,20233,0.84066284
20295,20330,0.809084
20295,20355,0.85215795
20295,20455,0.8842768
20295,20775,0.9008784
20295,20789,0.9145133
20295,20874,0.9145133
20295,26568,0.76638925
20297,23,0.8891896
20297,40,0.803455
20297,51,0.8518385
20297,2408,0.7574794
20297,3756,0.8517983
20297,3833,0.7599008
20297,4102,0.92336506
20297,7476,0.710251
20297,7574,0.76545596
20297,9235,0.7618039
20297,12137,0.9215582
20297,12485,0.839715
20297,13203,0.7785263
20297,13683,0.8626992
